date,station_id,rainfall_mm,w_avg,w_max,w_min,q_avg,q_max,q_min,flood_category
1993-06-21,THA01,4.3,1.25,1.26,1.23,17.98,18.68,17.6,Normal
1993-06-22,THA01,9.1,1.23,1.25,1.22,17.45,18.14,17.07,Normal
1993-06-23,THA01,25.2,1.29,1.31,1.25,19.64,20.33,18.14,Normal
1993-06-24,THA01,50.1,1.58,2.1,1.3,31.49,55.0,19.77,Normal
1993-06-25,THA01,24.3,3.25,4.24,2.19,123.81,189.17,59.64,Alert
1993-06-26,THA01,16.7,2.84,3.78,2.44,96.62,156.36,72.57,Normal
1993-06-27,THA01,175.1,3.1,6.74,2.21,120.8,399.48,60.43,Minor Flood
1993-06-28,THA01,25.3,6.46,7.19,4.72,376.36,442.94,226.26,Minor Flood
1993-06-29,THA01,16.6,3.88,6.83,2.76,171.36,408.05,90.71,Minor Flood
1993-06-30,THA01,24.5,6.26,7.45,3.66,362.38,468.18,147.94,Minor Flood
1993-07-01,THA01,51.6,2.97,3.64,2.71,103.77,146.9,88.04,Normal
1993-07-02,THA01,55.1,3.53,6.71,2.61,148.31,396.63,81.92,Minor Flood
1993-07-03,THA01,16.6,,,,,,,Unknown
1993-07-04,THA01,0.0,2.58,2.62,2.53,80.34,82.78,77.63,Normal
1993-07-05,THA01,2.3,2.48,2.53,2.38,74.68,77.63,69.27,Normal
1993-07-06,THA01,1.4,2.21,2.35,2.13,60.41,67.63,56.54,Normal
1993-07-07,THA01,0.0,2.06,2.12,2.01,52.77,55.77,50.49,Normal
1993-07-08,THA01,15.3,1.96,2.01,1.9,47.76,50.49,45.37,Normal
1993-07-09,THA01,3.0,1.83,1.9,1.78,41.98,45.37,39.74,Normal
1993-07-10,THA01,6.2,1.8,1.9,1.71,40.44,45.37,36.34,Normal
1993-07-11,THA01,18.6,1.69,1.71,1.68,35.59,36.34,35.01,Normal
1993-07-12,THA01,0.0,1.69,1.72,1.63,35.74,37.02,33.04,Normal
1993-07-13,THA01,0.0,1.53,1.62,1.48,28.68,32.4,26.75,Normal
1993-07-14,THA01,0.0,1.47,1.48,1.46,26.45,26.75,26.14,Normal
1993-07-15,THA01,0.0,1.49,1.49,1.48,27.26,27.36,26.75,Normal
1993-07-16,THA01,1.4,1.55,1.63,1.48,29.59,33.04,26.75,Normal
1993-07-17,THA01,0.6,1.41,1.46,1.37,24.04,26.14,22.6,Normal
1993-07-18,THA01,9.1,1.34,1.37,1.33,21.6,22.6,20.89,Normal
1993-07-19,THA01,4.6,1.33,1.37,1.3,21.13,22.6,19.77,Normal
1993-07-20,THA01,30.3,2.06,3.54,1.26,57.52,139.68,18.68,Normal
1993-07-21,THA01,13.4,2.27,3.41,1.77,64.99,131.57,39.05,Normal
1993-07-22,THA01,7.1,1.65,1.74,1.58,33.72,37.69,31.11,Normal
1993-07-23,THA01,15.3,1.67,1.98,1.52,34.94,49.01,28.59,Normal
1993-07-24,THA01,6.1,1.69,1.9,1.65,35.79,45.37,33.7,Normal
1993-07-25,THA01,7.6,1.63,1.65,1.62,33.1,33.7,32.4,Normal
1993-07-26,THA01,0.0,1.6,1.63,1.57,31.89,33.04,30.48,Normal
1993-07-27,THA01,0.0,1.54,1.55,1.48,29.09,29.84,26.75,Normal
1993-07-28,THA01,2.1,1.42,1.48,1.37,24.51,26.75,22.6,Normal
1993-07-29,THA01,4.3,1.34,1.36,1.31,21.48,22.03,20.33,Normal
1993-07-30,THA01,7.1,1.33,1.36,1.33,21.2,22.03,20.89,Normal
1993-07-31,THA01,15.6,1.52,1.62,1.37,28.38,32.4,22.6,Normal
1993-08-01,THA01,7.5,1.63,1.69,1.6,33.21,35.68,31.75,Normal
1993-08-02,THA01,2.1,1.55,1.6,1.43,29.63,31.75,24.94,Normal
1993-08-03,THA01,8.6,1.4,1.43,1.39,23.76,24.94,23.18,Normal
1993-08-04,THA01,10.1,1.4,1.42,1.37,23.64,24.35,22.6,Normal
1993-08-05,THA01,7.3,1.38,1.46,1.34,23.04,26.14,21.46,Normal
1993-08-06,THA01,10.6,1.36,1.42,1.31,22.18,24.35,20.33,Normal
1993-08-07,THA01,3.1,1.4,1.45,1.33,23.51,25.54,20.89,Normal
1993-08-08,THA01,0.0,1.28,1.33,1.22,19.19,20.89,17.07,Normal
1993-08-09,THA01,0.0,1.22,1.23,1.2,16.98,17.6,16.55,Normal
1993-08-10,THA01,0.0,1.18,1.2,1.14,15.69,16.55,14.5,Normal
1993-08-11,THA01,0.0,1.13,1.14,1.11,13.96,14.5,13.51,Normal
1993-08-12,THA01,0.0,1.1,1.11,1.08,13.02,13.51,12.54,Normal
1993-08-13,THA01,0.0,1.08,1.08,1.07,12.46,12.54,12.06,Normal
1993-08-14,THA01,0.0,1.07,1.07,1.07,12.06,12.06,12.06,Normal
1993-08-15,THA01,0.0,1.05,1.05,1.04,11.51,11.59,11.12,Normal
1993-08-16,THA01,0.0,1.04,1.04,1.04,11.12,11.12,11.12,Normal
1993-08-17,THA01,0.0,1.04,1.04,1.04,11.12,11.12,11.12,Normal
1993-08-18,THA01,0.0,1.03,1.04,1.02,11.09,11.12,10.67,Normal
1993-08-19,THA01,0.0,1.02,1.02,1.02,10.67,10.67,10.67,Normal
1993-08-20,THA01,1.5,1.03,1.05,0.91,10.87,11.59,7.63,Normal
1993-08-21,THA01,1.4,1.01,1.04,1.01,10.4,11.12,10.21,Normal
1993-08-22,THA01,1.1,0.98,0.99,0.98,9.51,9.77,9.33,Normal
1993-08-23,THA01,1.3,0.96,0.96,0.94,8.88,8.89,8.47,Normal
1993-08-24,THA01,2.1,0.95,0.96,0.94,8.57,8.89,8.47,Normal
1993-08-25,THA01,2.3,0.97,1.01,0.96,9.17,10.21,8.89,Normal
1993-08-26,THA01,1.3,1.04,1.05,1.01,11.34,11.59,10.21,Normal
1993-08-27,THA01,3.6,1.08,1.11,1.05,12.36,13.51,11.59,Normal
1993-08-28,THA01,5.1,1.06,1.16,1.04,11.95,15.0,11.12,Normal
1993-08-29,THA01,6.4,1.24,1.26,1.19,17.74,18.68,16.03,Normal
1993-08-30,THA01,15.3,1.24,1.34,1.19,17.99,21.46,16.03,Normal
1993-08-31,THA01,40.1,1.41,1.49,1.34,23.93,27.36,21.46,Normal
1993-09-01,THA01,0.0,1.41,1.46,1.31,24.14,26.14,20.33,Normal
1993-09-02,THA01,0.0,1.17,1.28,1.1,15.49,19.22,13.02,Normal
1993-09-03,THA01,0.0,1.04,1.08,1.02,11.21,12.54,10.67,Normal
1993-09-04,THA01,0.0,1.04,1.05,1.01,11.17,11.59,10.21,Normal
1993-09-05,THA01,0.0,0.99,1.01,0.98,9.86,10.21,9.33,Normal
1993-09-06,THA01,0.0,0.95,0.98,0.93,8.7,9.33,8.05,Normal
1993-09-07,THA01,0.0,0.93,0.93,0.91,8.01,8.05,7.63,Normal
1993-09-08,THA01,0.0,0.91,0.91,0.88,7.4,7.63,6.83,Normal
1993-09-09,THA01,0.0,0.88,0.88,0.87,6.76,6.83,6.44,Normal
1993-09-10,THA01,0.0,0.87,0.87,0.85,6.37,6.44,6.05,Normal
1993-09-11,THA01,4.3,0.85,0.85,0.85,6.05,6.05,6.05,Normal
1993-09-12,THA01,9.1,0.87,0.87,0.85,6.4,6.44,6.05,Normal
1993-09-13,THA01,0.0,0.87,0.87,0.87,6.44,6.44,6.44,Normal
1993-09-14,THA01,3.1,0.86,0.87,0.85,6.21,6.44,6.05,Normal
1993-09-15,THA01,2.6,0.85,0.85,0.85,6.05,6.05,6.05,Normal
1993-09-16,THA01,10.3,0.85,0.85,0.85,6.05,6.05,6.05,Normal
1993-09-17,THA01,18.6,1.03,1.11,0.85,11.01,13.51,6.05,Normal
1993-09-18,THA01,21.3,1.08,1.11,1.04,12.54,13.51,11.12,Normal
1993-09-19,THA01,0.9,1.02,1.14,0.96,10.79,14.5,8.89,Normal
1993-09-20,THA01,25.6,1.37,1.52,1.17,22.74,28.59,15.51,Normal
1993-09-21,THA01,48.3,1.29,1.52,1.19,19.65,28.59,16.03,Normal
1993-09-22,THA01,1.6,1.59,1.63,1.49,31.24,33.04,27.36,Normal
1993-09-23,THA01,4.1,1.31,1.46,1.22,20.44,26.14,17.07,Normal
1993-09-24,THA01,5.6,1.13,1.19,1.1,14.09,16.03,13.02,Normal
1993-09-25,THA01,10.4,1.07,1.1,1.05,12.22,13.02,11.59,Normal
1993-09-26,THA01,26.1,1.03,1.04,1.01,10.82,11.12,10.21,Normal
1993-09-27,THA01,35.6,1.11,1.34,1.02,13.39,21.46,10.67,Normal
1993-09-28,THA01,111.3,1.68,2.56,1.34,36.21,79.33,21.46,Normal
1993-09-29,THA01,20.1,3.06,3.6,2.59,109.61,143.79,81.05,Normal
1993-09-30,THA01,13.6,2.13,2.56,1.83,56.74,79.33,41.82,Normal
1993-10-01,THA01,20.7,1.61,1.8,1.49,32.4,40.43,27.36,Normal
1993-10-02,THA01,15.6,1.73,1.9,1.52,37.28,45.37,28.59,Normal
1993-10-03,THA01,18.1,1.97,2.04,1.89,48.32,51.98,44.65,Normal
1993-10-04,THA01,2.8,1.7,1.89,1.55,36.07,44.65,29.84,Normal
1993-10-05,THA01,25.8,1.48,1.54,1.46,26.91,29.22,26.14,Normal
1993-10-06,THA01,139.3,1.69,2.47,1.48,36.05,74.25,26.75,Normal
1993-10-07,THA01,101.6,4,4.6,2.65,173.7,216.79,84.52,Alert
1993-10-08,THA01,45.7,4.93,5.67,3.9,243.71,303.78,164.91,Alert
1993-10-09,THA01,35.6,3.59,4.53,3.14,144.26,210.94,113.89,Alert
1993-10-10,THA01,30.1,2.82,3.11,2.56,94.48,111.97,79.33,Normal
1993-10-11,THA01,0.0,2.4,2.54,2.16,70.35,78.48,58.08,Normal
1993-10-12,THA01,0.0,2.07,2.15,1.98,53.32,57.31,49.01,Normal
1993-10-13,THA01,4.3,2.41,2.68,2.0,71.07,86.28,49.74,Normal
1993-10-14,THA01,8.5,2.05,2.21,1.9,52.51,60.43,45.37,Normal
1993-10-15,THA01,15.4,1.79,1.89,1.72,40.07,44.65,37.02,Normal
1993-10-16,THA01,13.1,1.58,1.71,1.52,31.13,36.34,28.59,Normal
1993-10-17,THA01,7.6,1.59,2.01,1.49,31.65,50.49,27.36,Normal
1993-10-18,THA01,15.4,1.97,2.47,1.72,48.65,74.25,37.02,Normal
1993-10-19,THA01,13.6,2.62,3.23,2.07,83.38,119.69,53.48,Normal
1993-10-20,THA01,8.1,2.42,3.2,2.03,72.51,117.75,51.23,Normal
1993-10-21,THA01,75.4,2.19,3.08,1.89,60.32,110.07,44.65,Normal
1993-10-22,THA01,28.4,3.11,3.66,2.82,112.31,147.94,94.31,Normal
1993-10-23,THA01,30.1,2.29,2.38,2.12,64.82,69.27,55.77,Normal
1993-10-24,THA01,25.6,2.05,2.29,1.95,52.46,64.4,47.54,Normal
1993-10-25,THA01,5.1,2.62,3.23,2.36,83.3,119.69,68.45,Normal
1993-10-26,THA01,80.9,2.61,3.84,2.07,84.18,160.62,53.48,Normal
1993-10-27,THA01,14.8,2.67,3.26,2.38,85.99,121.65,69.27,Normal
1993-10-28,THA01,9.3,2.27,2.82,2.01,64.32,94.31,50.49,Normal
1993-10-29,THA01,11.6,2.02,2.09,1.95,51.09,54.24,47.54,Normal
1993-10-30,THA01,18.1,2.13,2.21,2.04,56.18,60.43,51.98,Normal
1993-10-31,THA01,36.3,2.08,2.74,1.97,53.84,89.82,48.27,Normal
1993-11-01,THA01,12.1,3.85,4.69,2.99,162.6,223.88,104.42,Alert
1993-11-02,THA01,9.6,2.47,2.96,2.19,74.85,102.55,59.64,Normal
1993-11-03,THA01,31.6,2.74,3.23,2.38,89.96,119.69,69.27,Normal
1993-11-04,THA01,0.0,2.59,3.22,2.32,81.54,118.72,66.01,Normal
1993-11-05,THA01,1.3,2.35,2.97,2.16,68.02,103.48,58.08,Normal
1993-11-06,THA01,6.4,2.82,3.14,2.53,94.77,113.89,77.63,Normal
1993-11-07,THA01,10.6,2.38,2.99,2.13,69.77,104.42,56.54,Normal
1993-11-08,THA01,12.7,2.65,3.06,2.48,84.38,109.12,75.09,Normal
1993-11-09,THA01,6.3,2.46,2.67,2.29,74.01,85.4,64.4,Normal
1993-11-10,THA01,0.0,2.17,2.35,2.1,58.5,67.63,55.0,Normal
1993-11-11,THA01,0.0,2,2.09,1.87,50.18,54.24,43.94,Normal
1993-11-12,THA01,0.0,1.84,1.89,1.83,42.5,44.65,41.82,Normal
1993-11-13,THA01,0.0,1.98,2.06,1.89,48.87,52.73,44.65,Normal
1993-11-14,THA01,5.4,2.01,2.18,1.83,50.61,58.86,41.82,Normal
1993-11-15,THA01,7.1,1.78,1.83,1.74,39.8,41.82,37.69,Normal
1993-11-16,THA01,30.6,1.84,2.32,1.72,42.48,66.01,37.02,Normal
1993-11-17,THA01,19.4,1.97,2.44,1.74,48.99,72.57,37.69,Normal
1993-11-18,THA01,9.9,1.87,2.33,1.68,44.22,66.82,35.01,Normal
1993-11-19,THA01,12.4,1.98,2.26,1.83,48.9,62.8,41.82,Normal
1993-11-20,THA01,18.6,2,2.74,1.78,50.48,89.82,39.74,Normal
1993-11-21,THA01,9.4,2.4,2.83,2.09,70.84,95.21,54.24,Normal
1993-11-22,THA01,6.1,2.14,2.41,1.98,56.76,70.91,49.01,Normal
1993-11-23,THA01,55.8,2.39,2.8,2.03,70.36,93.4,51.23,Normal
1993-11-24,THA01,4.6,2.45,2.96,2.21,73.46,102.55,60.43,Normal
1993-11-25,THA01,14.3,3.18,4.36,2.36,118.9,198.24,68.45,Alert
1993-11-26,THA01,15.6,2.37,2.8,2.24,69.25,93.4,62.01,Normal
1993-11-27,THA01,3.1,2.45,2.7,2.32,73.37,87.16,66.01,Normal
1993-11-28,THA01,0.0,2.33,2.59,2.22,66.98,81.05,61.22,Normal
1993-11-29,THA01,6.4,2.13,2.21,2.06,56.2,60.43,52.73,Normal
1993-11-30,THA01,3.7,1.99,2.06,1.92,49.24,52.73,46.09,Normal
1993-12-01,THA01,9.3,2.3,3.02,1.87,66.06,106.29,43.94,Normal
1993-12-02,THA01,20.6,3.12,4.27,2.48,114.72,191.42,75.09,Alert
1993-12-03,THA01,1.3,2.69,3.14,2.29,87.65,113.89,64.4,Normal
1993-12-04,THA01,5.1,2.25,2.41,2.1,62.42,70.91,55.0,Normal
1993-12-05,THA01,4.3,2.09,2.35,1.95,54.33,67.63,47.54,Normal
1993-12-06,THA01,0.0,2.14,2.42,1.92,56.9,71.74,46.09,Normal
1993-12-07,THA01,4.4,1.86,1.9,1.8,43.06,45.37,40.43,Normal
1993-12-08,THA01,5.3,1.78,2.03,1.71,39.68,51.23,36.34,Normal
1993-12-09,THA01,8.4,1.98,2.3,1.74,49.43,65.2,37.69,Normal
1993-12-10,THA01,17.3,1.74,1.9,1.63,37.64,45.37,33.04,Normal
1993-12-11,THA01,36.1,2.07,2.74,1.77,53.74,89.82,39.05,Normal
1993-12-12,THA01,8.6,2.35,3.17,1.97,69.2,115.81,48.27,Normal
1993-12-13,THA01,15.2,1.9,2.03,1.77,45.29,51.23,39.05,Normal
1993-12-14,THA01,6.2,1.78,1.98,1.66,39.7,49.01,34.35,Normal
1993-12-15,THA01,13.4,1.67,1.77,1.62,34.92,39.05,32.4,Normal
1993-12-16,THA01,18.1,1.69,1.77,1.62,35.44,39.05,32.4,Normal
1993-12-17,THA01,10.6,1.56,1.63,1.52,30.14,33.04,28.59,Normal
1993-12-18,THA01,5.3,1.68,1.95,1.6,35.29,47.54,31.75,Normal
1993-12-19,THA01,0.0,2.06,2.41,1.86,53.08,70.91,43.23,Normal
1993-12-20,THA01,0.0,1.57,1.8,1.49,30.6,40.43,27.36,Normal
1993-12-21,THA01,0.0,1.46,1.51,1.43,25.84,27.97,24.94,Normal
1993-12-22,THA01,6.3,1.62,2.13,1.46,32.75,56.54,26.14,Normal
1993-12-23,THA01,13.1,2.29,3.2,1.72,65.95,117.75,37.02,Normal
1993-12-24,THA01,14.6,1.71,1.92,1.66,36.6,46.09,34.35,Normal
1993-12-25,THA01,20.1,1.96,2.1,1.89,47.87,55.0,44.65,Normal
1993-12-26,THA01,35.6,2.01,2.71,1.87,50.85,88.04,43.94,Normal
1993-12-27,THA01,15.2,2.16,2.8,1.86,58.39,93.4,43.23,Normal
1993-12-28,THA01,9.3,2,2.21,1.84,50.03,60.43,42.53,Normal
1993-12-29,THA01,24.8,1.89,2.04,1.81,44.81,51.98,41.13,Normal
1993-12-30,THA01,12.4,2.17,2.32,2.04,58.54,66.01,51.98,Normal
1993-12-31,THA01,10.7,1.85,2.01,1.78,42.77,50.49,39.74,Normal
1994-01-01,THA01,90.4,2.28,4.63,1.71,68.71,219.14,36.34,Alert
1994-01-02,THA01,6.1,3.02,4.51,2.47,108.11,209.77,74.25,Alert
1994-01-03,THA01,0.0,2.28,3.2,1.98,64.62,117.75,49.01,Normal
1994-01-04,THA01,0.0,1.85,1.97,1.78,42.81,48.27,39.74,Normal
1994-01-05,THA01,0.0,1.77,1.89,1.71,39.13,44.65,36.34,Normal
1994-01-06,THA01,6.1,1.71,1.86,1.65,36.71,43.23,33.7,Normal
1994-01-07,THA01,18.7,1.57,1.62,1.52,30.43,32.4,28.59,Normal
1994-01-08,THA01,12.1,1.69,2.26,1.48,36.25,62.8,26.75,Normal
1994-01-09,THA01,15.6,1.73,2.12,1.49,37.57,55.77,27.36,Normal
1994-01-10,THA01,0.0,1.78,2.1,1.6,39.59,55.0,31.75,Normal
1994-01-11,THA01,0.0,1.6,2.13,1.43,32.04,56.54,24.94,Normal
1994-01-12,THA01,28.1,1.8,2.1,1.62,40.77,55.0,32.4,Normal
1994-01-13,THA01,17.4,2.39,3.26,1.52,72.01,121.65,28.59,Normal
1994-01-14,THA01,0.0,2.57,3.29,2.04,80.73,123.61,51.98,Normal
1994-01-15,THA01,0.0,1.64,1.98,1.52,33.49,49.01,28.59,Normal
1994-01-16,THA01,22.4,1.62,2.04,1.49,33.08,51.98,27.36,Normal
1994-01-17,THA01,14.2,1.74,2.0,1.62,37.73,49.74,32.4,Normal
1994-01-18,THA01,28.0,1.78,1.92,1.65,39.72,46.09,33.7,Normal
1994-01-19,THA01,0.0,1.75,1.92,1.57,38.2,46.09,30.48,Normal
1994-01-20,THA01,1.6,1.48,1.55,1.42,26.71,29.84,24.35,Normal
1994-01-21,THA01,4.3,1.4,1.43,1.39,23.64,24.94,23.18,Normal
1994-01-22,THA01,1.1,1.41,1.43,1.37,23.94,24.94,22.6,Normal
1994-01-23,THA01,0.0,1.34,1.37,1.31,21.29,22.6,20.33,Normal
1994-01-24,THA01,0.0,1.3,1.31,1.28,19.78,20.33,19.22,Normal
1994-01-25,THA01,0.0,1.25,1.28,1.23,18.23,19.22,17.6,Normal
1994-01-26,THA01,0.0,1.21,1.23,1.19,16.9,17.6,16.03,Normal
1994-01-27,THA01,0.0,1.17,1.19,1.14,15.24,16.03,14.5,Normal
1994-01-28,THA01,0.0,1.12,1.14,1.1,13.59,14.5,13.02,Normal
1994-01-29,THA01,0.5,1.1,1.13,1.07,13,14.0,12.06,Normal
1994-01-30,THA01,0.0,1.1,1.16,1.08,13.14,15.0,12.54,Normal
1994-01-31,THA01,0.0,1.24,1.3,1.19,17.86,19.77,16.03,Normal
1994-02-01,THA01,0.0,1.31,1.46,1.19,20.51,26.14,16.03,Normal
1994-02-02,THA01,0.0,1.12,1.22,1.07,13.65,17.07,12.06,Normal
1994-02-03,THA01,10.1,1.33,1.71,1.17,21.18,36.34,15.51,Normal
1994-02-04,THA01,7.6,1.6,2.48,1.25,32.9,75.09,18.14,Normal
1994-02-05,THA01,10.3,1.57,2.32,1.39,31.2,66.01,23.18,Normal
1994-02-06,THA01,9.1,1.5,2.22,1.3,28.44,61.22,19.77,Normal
1994-02-07,THA01,0.0,1.75,2.21,1.45,38.82,60.43,25.54,Normal
1994-02-08,THA01,0.0,1.3,1.42,1.26,20,24.35,18.68,Normal
1994-02-09,THA01,10.1,1.24,1.26,1.2,17.72,18.68,16.55,Normal
1994-02-10,THA01,18.3,1.5,1.95,1.31,27.86,47.54,20.33,Normal
1994-02-11,THA01,13.4,1.58,1.95,1.34,31.43,47.54,21.46,Normal
1994-02-12,THA01,26.6,1.43,1.95,1.26,25.06,47.54,18.68,Normal
1994-02-13,THA01,15.1,1.66,1.92,1.52,34.34,46.09,28.59,Normal
1994-02-14,THA01,0.0,1.39,1.68,1.26,23.26,35.01,18.68,Normal
1994-02-15,THA01,0.0,1.38,1.58,1.26,23.04,31.11,18.68,Normal
1994-02-16,THA01,0.0,1.22,1.26,1.19,17.05,18.68,16.03,Normal
1994-02-17,THA01,0.0,1.16,1.22,1.14,15.05,17.07,14.5,Normal
1994-02-18,THA01,9.2,1.16,1.16,1.14,14.92,15.0,14.5,Normal
1994-02-19,THA01,0.0,1.13,1.14,1.11,13.98,14.5,13.51,Normal
1994-02-20,THA01,0.0,1.14,1.23,1.1,14.32,17.6,13.02,Normal
1994-02-21,THA01,0.0,1.1,1.13,1.08,13.14,14.0,12.54,Normal
1994-02-22,THA01,0.0,1.05,1.08,1.02,11.65,12.54,10.67,Normal
1994-02-23,THA01,0.0,1.01,1.02,0.99,10.27,10.67,9.77,Normal
1994-02-24,THA01,0.0,0.98,0.99,0.98,9.42,9.77,9.33,Normal
1994-02-25,THA01,0.0,0.99,1.01,0.98,9.66,10.21,9.33,Normal
1994-02-26,THA01,0.0,0.95,0.96,0.94,8.7,8.89,8.47,Normal
1994-02-27,THA01,0.0,0.93,0.94,0.93,8.19,8.47,8.05,Normal
1994-02-28,THA01,0.0,0.92,0.94,0.91,7.82,8.47,7.63,Normal
1994-03-01,THA01,0.0,0.91,0.91,0.9,7.55,7.63,7.23,Normal
1994-03-02,THA01,0.0,0.89,0.9,0.88,7,7.23,6.83,Normal
1994-03-03,THA01,0.0,0.88,0.88,0.88,6.83,6.83,6.83,Normal
1994-03-04,THA01,0.0,0.88,0.88,0.88,6.83,6.83,6.83,Normal
1994-03-05,THA01,0.0,0.9,0.94,0.88,7.13,8.47,6.83,Normal
1994-03-06,THA01,0.0,0.99,1.01,0.96,9.64,10.21,8.89,Normal
1994-03-07,THA01,0.0,0.93,0.98,0.9,8.11,9.33,7.23,Normal
1994-03-08,THA01,0.0,0.96,1.02,0.93,8.99,10.67,8.05,Normal
1994-03-09,THA01,7.3,0.96,1.01,0.91,8.98,10.21,7.63,Normal
1994-03-10,THA01,0.0,0.97,2.19,0.85,9.95,59.64,6.05,Normal
1994-03-11,THA01,8.2,1.28,1.33,1.22,19.32,20.89,17.07,Normal
1994-03-12,THA01,0.0,1.11,1.22,1.02,13.61,17.07,10.67,Normal
1994-03-13,THA01,18.6,0.98,1.02,0.93,9.34,10.67,8.05,Normal
1994-03-14,THA01,9.3,1.06,1.11,1.02,11.89,13.51,10.67,Normal
1994-03-15,THA01,4.6,1.14,1.49,1.05,14.55,27.36,11.59,Normal
1994-03-16,THA01,0.0,1.51,1.71,1.34,28.24,36.34,21.46,Normal
1994-03-17,THA01,0.0,1.21,1.33,1.14,16.68,20.89,14.5,Normal
1994-03-18,THA01,0.0,1.1,1.13,1.02,13.01,14.0,10.67,Normal
1994-03-19,THA01,0.0,0.98,1.02,0.94,9.41,10.67,8.47,Normal
1994-03-20,THA01,0.0,0.95,1.11,0.93,8.74,13.51,8.05,Normal
1994-03-21,THA01,0.0,1.07,1.14,0.99,12.25,14.5,9.77,Normal
1994-03-22,THA01,0.0,0.95,0.99,0.93,8.61,9.77,8.05,Normal
1994-03-23,THA01,0.0,0.91,0.93,0.9,7.55,8.05,7.23,Normal
1994-03-24,THA01,9.3,0.88,0.88,0.87,6.71,6.83,6.44,Normal
1994-03-25,THA01,4.7,0.86,0.87,0.85,6.32,6.44,6.05,Normal
1994-03-26,THA01,23.6,0.85,0.85,0.85,6.05,6.05,6.05,Normal
1994-03-27,THA01,23.1,1.02,1.74,0.84,11.76,37.69,5.68,Normal
1994-03-28,THA01,12.6,1.15,1.6,0.91,15.05,31.75,7.63,Normal
1994-03-29,THA01,21.1,1.22,1.36,1.11,17.16,22.03,13.51,Normal
1994-03-30,THA01,23.4,1.08,1.16,1.02,12.6,15.0,10.67,Normal
1994-03-31,THA01,12.6,1.16,1.26,1.1,15.01,18.68,13.02,Normal
1994-04-01,THA01,18.7,1.41,1.68,1.17,24.44,35.01,15.51,Normal
1994-04-02,THA01,21.4,1.65,2.62,1.34,35.23,82.78,21.46,Normal
1994-04-03,THA01,15.6,1.79,2.59,1.48,40.78,81.05,26.75,Normal
1994-04-04,THA01,0.0,1.68,1.89,1.45,35.38,44.65,25.54,Normal
1994-04-05,THA01,0.0,1.32,1.4,1.26,20.74,23.76,18.68,Normal
1994-04-06,THA01,0.0,1.19,1.25,1.16,16.19,18.14,15.0,Normal
1994-04-07,THA01,0.0,1.16,1.2,1.14,15.09,16.55,14.5,Normal
1994-04-08,THA01,0.0,1.15,1.2,1.11,14.71,16.55,13.51,Normal
1994-04-09,THA01,0.0,1.09,1.11,1.07,12.8,13.51,12.06,Normal
1994-04-10,THA01,0.0,1.18,1.48,1.07,15.92,26.75,12.06,Normal
1994-04-11,THA01,0.0,1.33,1.43,1.25,21.04,24.94,18.14,Normal
1994-04-12,THA01,0.0,1.19,1.3,1.14,16.2,19.77,14.5,Normal
1994-04-13,THA01,0.0,1.19,1.28,1.13,16.22,19.22,14.0,Normal
1994-04-14,THA01,0.0,1.11,1.16,1.05,13.41,15.0,11.59,Normal
1994-04-15,THA01,0.0,1.01,1.05,0.96,10.32,11.59,8.89,Normal
1994-04-16,THA01,0.0,0.96,1.01,0.94,8.95,10.21,8.47,Normal
1994-04-17,THA01,67.5,1.21,1.63,1.01,16.93,33.04,10.21,Normal
1994-04-18,THA01,0.0,1.48,1.94,1.33,27.06,46.81,20.89,Normal
1994-04-19,THA01,16.4,1.76,2.1,1.43,38.87,55.0,24.94,Normal
1994-04-20,THA01,9.3,1.25,1.4,1.17,18.23,23.76,15.51,Normal
1994-04-21,THA01,0.0,1.12,1.17,1.07,13.77,15.51,12.06,Normal
1994-04-22,THA01,0.0,1.04,1.07,1.02,11.38,12.06,10.67,Normal
1994-04-23,THA01,0.0,1.02,1.04,1.01,10.78,11.12,10.21,Normal
1994-04-24,THA01,0.0,0.98,1.01,0.96,9.37,10.21,8.89,Normal
1994-04-25,THA01,0.0,0.94,0.96,0.93,8.38,8.89,8.05,Normal
1994-04-26,THA01,3.3,0.95,1.1,0.91,8.55,13.02,7.63,Normal
1994-04-27,THA01,0.0,1.03,1.14,0.98,11,14.5,9.33,Normal
1994-04-28,THA01,8.6,0.97,1.11,0.94,9.21,13.51,8.47,Normal
1994-04-29,THA01,0.0,1.41,1.62,1.19,24.27,32.4,16.03,Normal
1994-04-30,THA01,4.1,1.1,1.17,1.07,13.27,15.51,12.06,Normal
1994-05-01,THA01,0.0,,,,,,,Unknown
1994-05-02,THA01,6.3,1.02,1.14,0.94,10.66,14.5,8.47,Normal
1994-05-03,THA01,0.0,1.35,2.16,1.14,22.36,58.08,14.5,Normal
1994-05-04,THA01,8.4,2.02,2.3,1.83,51.05,65.2,41.82,Normal
1994-05-05,THA01,11.1,1.53,1.86,1.36,29.08,43.23,22.03,Normal
1994-05-06,THA01,0.0,1.79,2.09,1.52,40.47,54.24,28.59,Normal
1994-05-07,THA01,4.1,1.37,1.49,1.34,22.66,27.36,21.46,Normal
1994-05-08,THA01,6.3,1.34,1.43,1.31,21.49,24.94,20.33,Normal
1994-05-09,THA01,0.0,1.29,1.4,1.23,19.75,23.76,17.6,Normal
1994-05-10,THA01,2.4,1.18,1.23,1.16,15.9,17.6,15.0,Normal
1994-05-11,THA01,1.6,1.11,1.14,1.07,13.53,14.5,12.06,Normal
